GaiaDR3_ID,cluster,subgroup,fiducial_age_Myr,Prot,BPRP_0,G_0,e_BPRP_0,dr3_parallax_zpt_corrected,dr3_ruwe,mem_prob_hdbscan,cmd_exclude,dered_exclude,phot_exclude,phot_bp_rp_excess_factor,astrometric_excess_noise_sig,phot_bp_rp_excess_factor_t,astrometric_excess_noise_sig_t,noise_sig_detected,spec_coverage,e_Prot_true,e_Prot_imputed,mem_prob_source
5290722654328011648,NGC2516,NGC2516,263.0,1.097,2.294771783746915,17.061858459022556,0.0283463435860114,2.4724846963762017,0.9504537,0.899,0,0,0,1.3887243,0.0,0.3283855754551232,0.0,0,gsp_only,,0.0070486425929846,0.899
5290722718747546752,NGC2516,NGC2516,263.0,1.321,2.723630122015081,19.00649851106513,0.104675732571522,2.020382658547061,1.0546618,0.286,0,0,0,1.5207212,1.7505513,0.4191846941269667,1.0118013620376587,1,none,,0.009651504682499,0.286
5290723783899479424,NGC2516,NGC2516,263.0,0.567,2.9531905381231693,17.96824199994959,0.0487582970027356,2.262127448034552,0.9755013,0.384,0,0,0,1.4700295,0.0,0.3852824504568249,0.0,0,gsp_only,,0.0023083963865366,0.384
5290723925638255104,NGC2516,NGC2516,263.0,1.583,1.0079559594615597,13.41815645112632,0.0181686899698095,2.4377145405789347,0.94513017,0.817,0,0,0,1.2275658,0.0,0.205033155936377,0.0,0,both,0.0138972519524611,0.013106961368742,0.817
5290725025149969920,NGC2516,NGC2516,263.0,8.587,1.5010489249300651,15.215623785883343,0.0172071015536364,2.432984218763252,0.9199572,0.285,0,0,0,1.2884612,0.0,0.2534486445984955,0.0,0,gsp_only,1.9057972637621816,0.2288755760358503,0.285
5290726193380997120,NGC2516,NGC2516,263.0,7.362,1.1386685317333265,14.228364577572869,0.0168486503619037,2.443043250312212,0.9154662,0.778,0,0,0,1.2379792,0.0,0.213480351552469,0.0,0,both,0.5505335908923604,0.176415491217583,0.778
5290726502618649344,NGC2516,NGC2516,263.0,0.929,2.3576172531465107,17.293010792088612,0.0250585797236408,2.609307487063711,0.9487147,0.424,0,0,0,1.41055,0.0,0.3439796980371968,0.0,0,none,,0.0053211043851548,0.424
5290726777496556672,NGC2516,NGC2516,263.0,1.047,2.3734471892470608,17.434900020135427,0.0355412023702834,2.451223767953342,1.0083048,0.886,0,0,0,1.4123174,0.057125404,0.345231897954128,0.0555533431470394,1,gsp_only,,0.0065138509586925,0.886
5290730935024796544,NGC2516,NGC2516,263.0,5.283,2.552626371126466,17.910234679948623,0.0532049691059727,2.6040566937965903,0.92063296,0.515,0,0,0,1.4029074,0.0,0.3385467772166286,0.0,0,gsp_only,,0.1006422331846978,0.515
5290732412493419392,NGC2516,NGC2516,263.0,0.938,2.874035974052452,17.555427348492454,0.0334714954396455,2.2773130767589493,1.0029777,0.539,0,0,0,1.5021571,0.5421543,0.4069021364844011,0.4331803321838379,1,gsp_only,,0.0054085877581415,0.539
5290732721731067136,NGC2516,NGC2516,263.0,2.135,1.0284167193398972,13.419936731136028,0.0189796248683859,2.464399914468096,0.997194,0.903,0,0,0,1.2401446,0.0,0.2152279941115402,0.0,0,both,0.005927946199703,0.0217392007554867,0.903
5290735092553036928,NGC2516,NGC2516,263.0,0.714,2.3289492283916746,17.184814217920174,0.0260917402746768,2.3749137009261427,0.97818714,0.876,0,0,0,1.387727,0.0,0.327667172836946,0.0,0,gsp_only,,0.003409142504359,0.876
5290735741088456064,NGC2516,NGC2516,263.0,0.615,2.71453849520875,18.29114249423657,0.057654229280987,2.46206264534604,1.0151424,1.0,0,0,0,1.4626571,0.43936574,0.3802547090573934,0.3642025589942932,1,gsp_only,,0.0026485206953003,1.0
5290735741088459008,NGC2516,NGC2516,263.0,0.852,2.725594854190182,18.07226758318657,0.0471049557198705,2.5156670709997755,0.9828741,0.967,0,0,0,1.4455739,0.9799079,0.3685064233125085,0.6830503344535828,1,gsp_only,,0.0045966933297837,0.967
5290737806972563456,NGC2516,NGC2516,263.0,10.169,1.3952330932083472,15.007988650221272,0.0177095242274082,2.46835012327712,0.90431297,0.721,0,0,0,1.2674813,0.0,0.2370317242696607,0.0,0,gsp_only,0.1919297824429959,0.3046564853317664,0.721
5290739937276199168,NGC2516,NGC2516,263.0,0.979,1.110598494268976,14.15463574861555,0.0194819312667597,2.32800239511836,1.0015855,0.538,0,0,0,1.240684,0.0,0.2156628665847149,0.0,0,both,0.0015746775267315,0.0058144661283069,0.538
5290740830629369344,NGC2516,NGC2516,263.0,6.103,1.0622182123643582,13.791489733790506,0.0171910112895172,2.441927421032954,2.1540203,0.444,0,0,0,1.2394252,38.502296,0.2146477095115818,3.676358699798584,1,both,0.0536924065435732,0.1284600408978655,0.444
5290741277305967232,NGC2516,NGC2516,263.0,6.821,1.086039817740555,14.091687940429292,0.0171065947273401,2.457370128462251,0.94627774,0.833,0,0,0,1.232558,0.0,0.2090916943938876,0.0,0,both,0.3724073245186844,0.1550495788660113,0.833
5290743579408451840,NGC2516,NGC2516,263.0,2.642,2.105435113429412,16.800455634614543,0.0224450159792154,2.396464333759813,1.005926,0.821,0,0,0,1.3571296,0.012305834,0.3053718617931925,0.0122307334095239,1,gsp_only,,0.0311714611673699,0.821
5290746431268081408,NGC2516,NGC2516,263.0,8.846,1.5263360782483044,15.372908063045791,0.0156471287990043,2.439640644844973,1.051045,0.759,0,0,0,1.284053,0.0,0.250021456772995,0.0,0,gsp_only,0.2677557967325593,0.2406732185725578,0.759
5290749042608318720,NGC2516,NGC2516,263.0,8.059333,1.8089701362640904,16.058653938044472,0.0176359506314862,2.426857021937717,0.94976515,0.756,0,0,0,1.3258142,2.3643745e-15,0.2820267968311866,2.3643745229224746e-15,0,gsp_only,0.3755798796814182,0.205595828515444,0.756
5290750309616954368,NGC2516,NGC2516,263.0,1.461,2.53198857874703,17.701678396444084,0.0403034496737606,2.4101781246819054,0.97288114,0.623,0,0,0,1.4312544,0.0,0.3585512533999812,0.0,0,gsp_only,,0.011444303725748,0.623
5290750520076892160,NGC2516,NGC2516,263.0,2.716,2.0186145410427208,16.629416650079193,0.0201982970000676,2.4557465184909706,0.95971686,0.656,0,0,0,1.3497629,0.0,0.2999289596685013,0.0,0,gsp_only,,0.0326624535826519,0.656
5290750996811707264,NGC2516,NGC2516,263.0,0.341,3.008156075933568,19.142215815766548,0.1200235712691481,2.413060996399313,1.1031508,0.686,0,0,0,1.5764104,4.711535,0.4551503717396256,1.7424877882003784,1,none,,0.0009767889919531,0.686
5290752341143029120,NGC2516,NGC2516,263.0,1.662,2.06145533446058,16.683984269707985,0.0199943310605451,2.438620743397087,1.0985161,0.912,0,0,0,1.368117,1.9020041,0.3134353234618904,1.065401554107666,1,gsp_only,0.0975793899098515,0.0142323071018125,0.912
5290752444218070912,NGC2516,NGC2516,263.0,0.39,2.6142422014419857,19.496939385805632,0.1171924936187752,2.298342237056752,1.0701677,0.455,0,0,0,1.5796925,0.00042084383,0.4572301970504178,0.0004207552992738,0,none,,0.0012258199251224,0.455
5290755841537144320,NGC2516,NGC2516,263.0,0.363,2.7376802459684955,19.541923464089933,0.1118354099776826,2.566436098993217,0.94808537,0.325,0,0,0,1.5449666,0.0,0.4350022780662708,0.0,0,none,,0.0010857405688006,0.325
5290758143637597696,NGC2516,NGC2516,263.0,1.729333,2.475297163915867,17.67104999789254,0.0349457251220773,2.4632935134474483,0.9924509,0.743,0,0,0,1.4234331,1.6120251,0.3530716054954981,0.9601258039474488,1,gsp_only,,0.0152211656746812,0.743
5290758938214073472,NGC2516,NGC2516,263.0,0.611,1.1972984516234793,14.183556018476816,0.0180186203511917,2.4258833672291304,1.0537004,0.232,0,0,0,1.2568656,0.77575594,0.2286210190509764,0.5742262005805969,1,both,0.0007095494890576,0.0026194499393473,0.232
5290759350529483392,NGC2516,NGC2516,263.0,0.332,2.162868279661863,16.18602898463247,0.0170623727791394,2.479940582207897,1.1115358,0.508,0,0,0,1.3747692,1.9504377,0.3182858703510167,1.081953525543213,1,gsp_only,0.0008486304825435,0.0009335830428125,0.508
5290760690559288064,NGC2516,NGC2516,263.0,8.363,1.881901191214466,16.243902371593737,0.0165837561303661,2.448251853704112,1.0320479,0.969,0,0,0,1.3301598,0.010113819,0.2852990728848614,0.0100630158558487,1,gsp_only,0.2880381758880191,0.2188684944474285,0.969
5290761068516409088,NGC2516,NGC2516,263.0,4.108,1.9865351610786328,16.621506155184118,0.0216058716306309,2.512201453575027,0.9986516,0.671,0,0,0,1.3656006,0.0,0.3115943215676415,0.0,0,gsp_only,0.066781332376072,0.0657649535386796,0.671
5290761171595620224,NGC2516,NGC2516,263.0,2.799,2.164520207130704,16.263822641467616,0.0175938557634209,1.8889650657900527,4.690071,0.253,0,0,0,1.4960946,221.1581,0.4028581024634524,5.40338945388794,1,none,,0.0343685098549282,0.253
5290762339826697344,NGC2516,NGC2516,263.0,6.562,1.9069024929971,16.254803853933925,0.0171932687312696,2.414132733985745,0.9848815,0.803,0,0,0,1.339863,0.0,0.2925673271612689,0.0,0,none,0.1586353159790096,0.1452228891910476,0.803
5290762442905915648,NGC2516,NGC2516,263.0,4.819,2.5447823530254903,17.93563271558623,0.0475997628874319,2.263035229040984,1.2788851,0.351,0,0,0,1.5155872,7.1645446,0.4158029616569318,2.0998010635375977,1,gsp_only,,0.0861496158343832,0.351
5290763886014843392,NGC2516,NGC2516,263.0,8.677,1.5849195934443454,15.497330794982052,0.0164106019575485,2.453253018774222,1.0496603,0.96,0,0,0,1.2935281,0.5655226,0.2573734309406526,0.4482197165489197,1,gsp_only,0.5624251519693152,0.2329476518941375,0.96
5290764504490224512,NGC2516,NGC2516,263.0,0.321,2.8185628115760584,19.18419759959688,0.1105117184579247,2.2693146915462843,1.0485688,0.313,0,0,0,1.5389564,1.8194151,0.4311045267961821,1.0365294218063354,1,none,,0.0008818660262721,0.313
5290764813727873664,NGC2516,NGC2516,263.0,0.345,1.6219473001376477,15.59540881212737,0.0175008640863605,2.4613160280758435,1.0193435,0.967,0,0,0,1.3031979,0.0,0.2648211367434036,0.0,0,gsp_only,0.0002843090614343,0.000996247437667,0.967
5290765187385453184,NGC2516,NGC2516,263.0,1.555667,2.62145416947166,18.11053610003181,0.0512666517266163,2.183864562643404,0.97082555,0.408,0,0,0,1.4460773,0.0,0.3688546124870462,0.0,0,gsp_only,,0.0127264654724853,0.408
5290766630492796288,NGC2516,NGC2516,263.0,0.761333,2.004388661454259,16.43223683943683,0.021125866007521,2.474344720101207,0.99962705,0.696,0,0,0,1.3670065,0.0,0.3126233421476766,0.0,0,none,0.0011842348856453,0.0038001030249292,0.696
5290767218909364224,NGC2516,NGC2516,263.0,7.189,1.112426572938722,14.134459501086324,0.0154154847304927,2.456034249552709,0.9533829,0.746,0,0,0,1.2348244,2.3283972e-15,0.2109287891400023,2.3283972220043215e-15,0,both,0.0216494992826159,0.1694607301012186,0.746
5290768524579343104,NGC2516,NGC2516,263.0,4.845,2.0393036334981978,16.579423216295588,0.019828831359748,2.517649565353047,0.9365848,0.504,0,0,0,1.3587148,0.0,0.3065392669042498,0.0,0,gsp_only,,0.0869372506752298,0.504
5290769727170191232,NGC2516,NGC2516,263.0,8.807,1.426953780057801,15.110233548342867,0.0159720756994978,2.44864376024032,0.9964263,1.0,0,0,0,1.2690167,0.0,0.2382423822672004,0.0,0,none,0.0006686218765637,0.2388812555467716,1.0
5290771990613042176,NGC2516,NGC2516,263.0,0.389,1.926626667807304,19.69494677118635,0.2619306318924767,1.678594171016864,1.0076811,,0,0,0,1.7743849,0.52971506,0.5734538029878591,0.4250814914703369,1,none,,0.001220508352056,0.723
5290772712166906880,NGC2516,NGC2516,263.0,0.541,2.44385576961792,19.53734838166716,0.1896567757525246,2.6991702482404407,1.103255,0.335,0,0,0,1.5946318,2.5439198,0.4666428576207531,1.2652333974838257,1,none,,0.0021322094027689,0.335
5290773021404514944,NGC2516,NGC2516,263.0,1.179,2.772170638742304,17.814733146168713,0.0398238969270534,2.366636165625069,0.96307063,0.552,0,0,0,1.4784483,0.52774733,0.3909930727192384,0.4237943291664123,1,gsp_only,,0.0079626650949515,0.552
5290775735823905792,NGC2516,NGC2516,263.0,2.989,2.480454070293676,17.554197234289855,0.0384097238745986,2.395103455362131,1.0185465,0.403,0,0,0,1.4108012,0.0,0.3441577502955401,0.0,0,gsp_only,,0.0384064824159335,0.403
5290778415883715200,NGC2516,NGC2516,263.0,1.04,2.785352057642076,19.0224936440184,0.0996259374789122,2.305875088656168,1.1217111,0.506,0,0,0,1.4767326,3.8666103,0.389831952398244,1.582397699356079,1,none,,0.0064403606833036,0.506
5290779206157753216,NGC2516,NGC2516,263.0,0.087,2.8927764056866443,18.527483720791192,0.0813696708135535,2.348577164030847,0.9850112,0.46,0,0,0,1.534704,1.6091115,0.4283375089913208,0.9590097665786744,1,gsp_only,,9.69176474991262e-05,0.46
5290779210458009728,NGC2516,NGC2516,263.0,6.604,2.127056851575954,16.679893467780698,0.0180808320594631,2.618697431359024,0.9942403,0.493,0,0,0,1.3731331,0.0,0.3170950363771621,0.0,0,none,0.364088618349099,0.1467985172744258,0.493
5290780992864508416,NGC2516,NGC2516,263.0,0.362,2.8231900454798016,19.56596442586819,0.15483122576673,2.4037680232576206,1.0198367,0.798,0,0,0,1.5475061,0.5487726,0.4366446635196725,0.437462717294693,1,none,,0.0010806863754085,0.798
5290784226980246912,NGC2516,NGC2516,263.0,6.881,1.7773049784345676,15.87294711788105,0.0162141708726549,2.569449549352343,1.0175712,0.541,0,0,0,1.3145916,0.011265396,0.2735260821903444,0.0112024145200848,1,gsp_only,0.4621308103290598,0.1573634415043795,0.541
5290797833436391680,NGC2516,NGC2516,263.0,1.523,2.523481037501175,17.83858802031096,0.0338910598451863,2.410868418864123,0.9701913,0.743,0,0,0,1.400454,0.0,0.3367965014288692,0.0,0,gsp_only,,0.0122777452078177,0.743
5290800341697213440,NGC2516,NGC2516,263.0,0.338,2.3324089587344976,16.690105611238543,0.0208796785899413,2.391780312262163,1.1913909,0.278,0,0,0,1.4110324,4.309088,0.3443216621728265,1.6694201231002808,1,none,,0.0009622982740337,0.278
5290803876450455424,NGC2516,NGC2516,263.0,3.364,2.4816304501995345,17.489767470720178,0.0342145555816196,2.47810281678744,0.9527647,0.889,0,0,0,1.4125633,0.61165154,0.3454060141660406,0.4772594571113586,1,gsp_only,,0.046905548260401,0.889
5290814978945611008,NGC2516,NGC2516,263.0,7.936,1.2710897805816486,14.636820327793997,0.0166923871250991,2.493169777552918,1.080617,0.682,0,0,0,1.2582089,0.65513813,0.2296891785881306,0.5038844347000122,1,rv_only,0.0506113352387144,0.2003024430262077,0.682
5290815112083961472,NGC2516,NGC2516,263.0,0.576,2.3252489100616875,17.514399568132376,0.0590696749374271,2.40296977934539,1.0683104,0.438,0,0,0,1.446619,0.1451204,0.3692291329667484,0.1355097889900207,1,gsp_only,,0.0023707108561435,0.438
5290815253823430272,NGC2516,NGC2516,263.0,1.249,1.9750103392422071,16.414738927753273,0.0219433139075343,2.4302125405538635,1.0727929,0.929,0,0,0,1.342067,0.65731275,0.2942109652093349,0.5051974654197693,1,gsp_only,0.0074809375209404,0.008778609046972,0.929
5290816422049740800,NGC2516,NGC2516,263.0,5.049,1.958634293328804,16.386133515100305,0.0177186408277856,2.4918413765351453,1.0478908,0.562,0,0,0,1.357686,0.44699147,0.3057818115282774,0.3694865703582763,1,gsp_only,,0.0932183827343989,0.562
5290819067754285440,NGC2516,NGC2516,263.0,3.402,2.184237434002539,16.741644715322042,0.0495715214318086,2.3380526796859176,4.004916,,0,0,0,1.4664223,189.08922,0.3828256379759662,5.247493743896484,1,gsp_only,,0.0478052298572377,0.7
5290820442143654656,NGC2516,NGC2516,263.0,10.428,1.894640879624504,16.340742572938822,0.0190271904635165,2.4113209566637344,1.0601214,0.779,0,0,0,1.3317904,1.262111,0.2865242378462449,0.8162984251976013,1,gsp_only,0.0058766840172847,0.317896106951396,0.779
5290825596104582656,NGC2516,NGC2516,263.0,4.292,2.621929947155546,18.545617509214832,0.0750409894584348,2.334907108331269,1.0975997,0.48,0,0,0,1.4805527,2.7233908,0.3924154460014933,1.3146347999572754,1,gsp_only,,0.0708240306348759,0.48
5290827653389012864,NGC2516,NGC2516,263.0,0.652,2.856279723055403,18.98714773774991,0.0915089067706171,2.5274651544601863,1.1748823,0.336,0,0,0,1.5769262,5.1746936,0.4554775290708545,1.820459246635437,1,none,,0.0029236028960988,0.336
5290827687748730496,NGC2516,NGC2516,263.0,3.072,2.6033322548789064,18.18598375399384,0.0779442121345422,2.428903693893873,1.010945,0.967,0,0,0,1.4799763,0.96674585,0.3920260717186225,0.6763803362846375,1,gsp_only,,0.0402276105399819,0.967
5290828963358800000,NGC2516,NGC2516,263.0,5.656,2.33246276483913,17.197522045903323,0.024944616723479,2.456504339210161,0.9998466,0.798,0,0,0,1.3879001,0.0,0.3277918955609695,0.0,0,gsp_only,,0.1129521236104196,0.798
5290829852412285312,NGC2516,NGC2516,263.0,0.418,2.827602959279237,18.579286669664206,0.0866895455929451,2.396016119719765,0.9898114,0.556,0,0,0,1.4680542,0.3526855,0.3839378337190725,0.302091896533966,1,gsp_only,,0.0013783438188222,0.556
5290833258325773312,NGC2516,NGC2516,263.0,7.118,1.1137986022730495,14.1427995007105,0.0165967413997264,2.460669298652814,0.99547577,0.644,0,0,0,1.2340012,0.0,0.2102618652461003,0.0,0,both,0.3097276136960389,0.1666396303549933,0.644
5290833258325981184,NGC2516,NGC2516,263.0,0.706,2.799508263206297,18.84198391154908,0.0983657530752132,2.344149130506753,0.9953697,0.683,0,0,0,1.4714972,0.21602282,0.3862803709713713,0.195585548877716,1,none,,0.0033447854963435,0.683
5290834082959495168,NGC2516,NGC2516,263.0,1.632,2.344617779684929,17.323303243998566,0.0235122118537045,2.444536667607793,0.97051024,0.965,0,0,0,1.3870192,0.0,0.3271569533567515,0.0,0,gsp_only,,0.0138005015176244,0.965
5290834701435001088,NGC2516,NGC2516,263.0,0.622,2.4219958985829697,17.50381005370935,0.0323543602259518,2.40947851808155,1.0599983,0.972,0,0,0,1.4041574,0.4126086,0.3394374076755211,0.3454380631446838,1,gsp_only,,0.0026997096360764,0.972
5290835285550560000,NGC2516,NGC2516,263.0,5.448667,1.9990724941261573,16.550926655848762,0.0176950591330629,2.494583186727456,0.9560844,0.84,0,0,0,1.3485337,0.0,0.2990178907819684,0.0,0,none,0.0973177647891648,0.1060379582004689,0.84
5290835727927468416,NGC2516,NGC2516,263.0,0.684,2.739572638632864,17.977128074288935,0.0401512710484442,2.466700189828766,0.97536385,0.712,0,0,0,1.4600304,0.0,0.3784572824315865,0.0,0,gsp_only,,0.0031703987671805,0.712
5290837377196531072,NGC2516,NGC2516,263.0,17.911,2.270796477505432,17.399472534507957,0.031220708249223,2.4436336055669106,0.99191415,0.698,0,0,0,1.3801022,0.0,0.3221575236703725,0.0,0,gsp_only,,0.17911,0.698
5290885313328219264,NGC2516,NGC2516,263.0,0.404,2.053308677837411,15.777024968556216,0.0165039082446053,2.2958901973453734,1.2340186,0.58,0,0,0,1.3771099,6.220361,0.319987017009806,1.97690498828888,1,none,0.0005768869151534,0.0013011682005448,0.58
5290885377749126016,NGC2516,NGC2516,263.0,5.256,2.6291092605683666,17.977371339439326,0.0431995613696225,2.4754338176542365,1.0713776,0.964,0,0,0,1.4195533,1.7631685,0.3503422304827195,1.0163780450820925,1,gsp_only,,0.0997737901059145,0.964
5290886099303689472,NGC2516,NGC2516,263.0,0.481,2.564906195273537,19.433782912278016,0.1397210161063743,2.750480069037452,1.030437,0.213,0,0,0,1.588339,1.685608,0.4626887979415152,0.9879071712493896,1,none,,0.0017477535067261,0.213
5290897266218055040,NGC2516,NGC2516,263.0,0.328,1.642250709358553,15.600147528774572,0.0177980559832165,2.4691822224773072,1.0322585,0.762,0,0,0,1.3094499,0.0,0.2696071338465533,0.0,0,gsp_only,0.0003052553113236,0.0009146375333506,0.762
5290900362889660800,NGC2516,NGC2516,263.0,0.939,2.846125502901004,19.10549193338715,0.1025469454297975,2.3718987141743786,1.0268003,0.669,0,0,0,1.4767505,2.197052,0.389844061079959,1.1622291803359983,1,none,,0.0054183441083466,0.669
5290923212119724288,NGC2516,NGC2516,263.0,0.234,2.178845810567817,16.86668397491043,0.0225780828709436,2.5426256992703133,0.9775076,0.613,0,0,0,1.3782107,0.0,0.3207860373914247,0.0,0,none,0.3292309488730694,0.0005166443701018,0.613
5290923383918416384,NGC2516,NGC2516,263.0,4.109,1.879653740745056,16.19387031028535,0.0207225016004333,2.5431893150893905,1.0754025,0.657,0,0,0,1.3373983,0.96301717,0.2907261525108254,0.6744826436042786,1,gsp_only,0.1880051813884939,0.0657920334322805,0.657
5290929121994729088,NGC2516,NGC2516,263.0,1.912,2.664532689443148,18.007576339638362,0.0434708033052752,2.3480834218176065,0.956147,0.499,0,0,0,1.4438586,0.0,0.367319129517291,0.0,0,gsp_only,,0.0180388402975247,0.499
53014881576687872,Pleiades,Pleiades,97.0,1.852,3.0993384880186485,17.286137495028363,0.0453075093527964,6.988444693026262,1.0235492,,0,0,0,1.5244399,1.0609607,0.421627084187639,0.7231721878051758,1,gsp_only,,0.0170918061106845,1.0
53029278307021696,Pleiades,Pleiades,97.0,1.198867,2.817875085132589,15.9892971895148,0.0344003311628381,7.525047226138187,1.0060776,,0,0,0,1.4761139,0.0,0.3894129016848769,0.0,0,gsp_only,0.0071389698372596,0.0081909312269961,0.967
53098994216894208,Taurus,Taurus_D3,6.22,3.442,2.506871557188688,13.742099086251512,0.0158663565285787,8.110718711405802,1.3525997,,0,0,0,1.4277583,5.895754,0.3561056171500279,1.930905818939209,1,both,0.0416058968230409,0.0487597981082964,0.9
53140397701490176,Pleiades,Pleiades,97.0,0.751733,2.886003942321528,16.303234730972605,0.0513852882841869,7.358721320906292,0.9994528,,0,0,0,1.504551,0.0,0.408494550076327,0.0,0,gsp_only,0.0031738781006084,0.003719409528909,0.967
5316965243808427392,IC2391,IC2391,37.0,0.4,2.9152465509824053,15.062089781901012,0.0146828105026954,6.907504626397646,1.6377174,0.47,0,0,0,1.4891505,17.226925,0.398205839351044,2.902899980545044,1,rv_only,0.0072259634354136,0.0012794528008001,0.47
5317364680071917184,IC2391,IC2391,37.0,0.76,2.831198796037404,15.78139581809567,0.0158744286386352,6.9463016777218165,1.0601833,0.475,0,0,0,1.4664444,0.375201,0.3828406769947005,0.3185998797416687,1,gsp_only,0.0026552425402384,0.0037888560896482,0.475
5317793214724700928,IC2391,IC2391,37.0,0.65,3.3210842256045416,16.389121917922477,0.0183196079154669,6.9490465104867045,1.0437468,0.623,0,0,0,1.5480762,3.1384294,0.4370129682737579,1.4203163385391235,1,gsp_only,0.0083999555622027,0.0029084503302163,0.623
5317891964614977792,IC2391,IC2391,37.0,0.76,3.1841506596542333,16.921469023649372,0.0264175350967083,6.5274007988738285,0.9800717,0.723,0,0,0,1.5151407,0.09889647,0.4155082746892931,0.094306468963623,1,gsp_only,,0.0037888560896482,0.723
5317953949579092224,IC2391,IC2391,37.0,0.59,3.0510444719464527,16.62441463187833,0.0197287385101468,6.846544628580719,1.0405923,0.694,0,0,0,1.4926387,1.241474,0.4005454980875657,0.807133674621582,1,gsp_only,0.003938434858335,0.0024689886444124,0.694
5318077507199948672,IC2391,IC2391,37.0,4.54,0.9249323997720396,11.23211215055724,0.0149093614461192,6.685104498582875,0.8172836,0.945,0,0,0,1.2088178,16.4614,0.1896428899933179,2.859992742538452,1,both,0.0456430971654567,0.077883286506243,0.945
5318104307796222464,IC2391,IC2391,37.0,1.06,2.7769332871637062,15.62886598685754,0.0164433597797403,6.710480621248961,1.0123551,0.928,0,0,0,1.4606341,0.0,0.3788706649620209,0.0,0,gsp_only,0.0040928910864525,0.0066512357351931,0.928
5318170828251553792,IC2391,IC2391,37.0,4.36,1.8305675489438065,13.437408462267951,0.0168740571594432,6.629429243127218,1.0452516,0.733,0,0,0,1.3190888,0.0,0.2769412078159973,0.0,0,both,0.0376969655512465,0.0727323211930621,0.733
5318182648001349248,IC2391,IC2391,37.0,4.99,0.8482277349753468,10.122655943814888,0.014244919832338,6.581933638480963,1.0257905,1.0,0,0,0,1.1997695,11.608653,0.1821294524411988,2.5343832969665527,1,gsp_only,0.0525881425526661,0.0913833895922724,1.0
5318185667356683392,IC2391,IC2391,37.0,0.23,1.4189064308056616,12.563160845776434,0.0186531636905187,6.694533493259921,0.9825119,0.953,0,0,0,1.2647661,1.5338008,0.2348872015797878,0.9297205209732056,1,both,,0.0005017951528044,0.953
5318186221414047104,IC2391,IC2391,37.0,3.98,0.8420175163559034,10.777060531416,0.0144792187022908,6.705605851959989,0.8436337,0.579,0,0,0,1.2010419,3.9803307,0.183189460784961,1.6054962873458862,1,both,0.0334812709079907,0.0623364732680802,0.579
5318229274167094656,IC2391,IC2391,37.0,0.89,0.7687684224956368,10.225797211498929,0.0149049766402397,6.69704423241795,0.98635936,1.0,0,0,0,1.195169,14.068287,0.1782875745636037,2.712592363357544,1,both,0.0023227273773688,0.0049487812504212,1.0
5318277412161521024,IC2391,IC2391,37.0,1.68,2.6919861827251204,15.26382514811167,0.0156190395167495,6.613223029506811,1.1237622,0.736,0,0,0,1.4504697,1.2256553,0.3718874572706294,0.8000513911247253,1,gsp_only,0.00839733577995,0.0144939953987351,0.736
5318282566122736256,IC2391,IC2391,37.0,0.4,3.014837064964903,16.425319267208977,0.0196559791683519,6.7906710683615685,1.026376,0.68,0,0,0,1.4944497,0.62030065,0.4017580686451584,0.4826117157936096,1,none,0.0007272260184713,0.0012794528008001,0.68
5318316096918509568,IC2391,IC2391,37.0,0.92,0.6251546961629162,9.61201886337177,0.014271845808732,6.7123753364128325,1.0663567,0.787,0,0,0,1.1877956,11.097651,0.1720991851314298,2.493011236190796,1,both,0.0029926231043923,0.005234205038519,0.787
5318376093330970112,IC2391,IC2391,37.0,2.91,2.5053161163890025,14.833031728404173,0.0158042418788803,6.597342811905654,1.0671734,0.646,0,0,0,1.4257174,1.1013988,0.3546750932442614,0.7426032423973083,1,both,0.0200152856533341,0.0367052850886775,0.646
5318417118858937088,IC2391,IC2391,37.0,0.31,1.1420266241276196,11.615652958200222,0.0155530169548269,6.874801568922232,0.79444814,0.521,0,0,0,1.2293657,6.515259,0.2064983505546049,2.016935348510742,1,both,0.0007732324061308,0.000831360084026,0.521
5318474941990522368,IC2391,IC2391,37.0,0.26,1.3419495718559034,12.147436962455952,0.0162462002475626,6.66500033319789,1.1080464,0.42,0,0,0,1.256951,8.522838,0.2286889268303412,2.253692865371704,1,both,0.0010122592532877,0.0006174274315605,0.42
5318476423763513344,IC2391,IC2391,37.0,4.18,2.443038934420011,14.675338171083268,0.0170443414704734,6.584092529653532,0.9918329,1.0,0,0,0,1.4101465,0.0,0.3436935818586378,0.0,0,rv_only,0.0527576635460871,0.0677263332112809,1.0
5318490545615836032,IC2391,IC2391,37.0,0.58,3.146790704496301,16.64647699624112,0.0225549857807066,6.71487294999723,0.9864256,1.0,0,0,0,1.518845,0.25074935,0.4179501526508239,0.2237428575754165,1,gsp_only,0.0020437395392367,0.0023986236327717,1.0
5318503533597353856,IC2391,IC2391,37.0,1.81,2.526648937941137,14.793318478778591,0.0151220964705841,6.654220318261245,1.1124048,1.0,0,0,0,1.4228069,0.8223363,0.3526315818680174,0.6001193523406982,1,both,0.0087103377433699,0.0164413525336526,1.0
5318504426950057728,IC2391,IC2391,37.0,5.85,1.5550529176075216,12.830778620320425,0.0152512055519343,6.609606212807242,0.9849129,0.787,0,0,0,1.2773565,2.953984,0.2447927122420201,1.3747236728668213,1,both,0.0972843753379928,0.1195824458449287,0.787
